city,country_code,date,time,timestamp,temp,temp_min,temp_max,wind_speed,wind_deg,precipitation,snow,country
Seoul,KR,2017-05-19,12:00:00,1495170000,18.9,12.2,26.5,23.0,239.0,0.0,0.0,South Korea
Seoul,KR,2017-05-20,12:00:00,1495256400,19.8,13.2,28.0,22.9,264.0,0.0,0.0,South Korea
Seoul,KR,2017-05-21,12:00:00,1495342800,19.8,14.2,26.7,19.4,260.0,0.0,0.0,South Korea
Seoul,KR,2017-05-22,12:00:00,1495429200,20.5,14.4,27.0,15.6,287.0,0.0,0.0,South Korea
Seoul,KR,2017-05-23,12:00:00,1495515600,19.3,16.0,24.3,19.6,250.0,4.1,0.0,South Korea
Seoul,KR,2017-05-24,12:00:00,1495602000,20.7,15.6,27.9,15.0,318.0,2.5,0.0,South Korea
Seoul,KR,2017-05-25,12:00:00,1495688400,18.9,13.8,25.1,30.1,285.0,0.0,0.0,South Korea
Seoul,KR,2017-05-26,12:00:00,1495774800,16.7,10.6,23.3,25.1,287.0,0.0,0.0,South Korea
Seoul,KR,2017-05-27,12:00:00,1495861200,18.0,12.5,24.4,19.0,258.0,0.0,0.0,South Korea
Seoul,KR,2017-05-28,12:00:00,1495947600,19.7,12.1,27.2,23.5,209.0,0.0,0.0,South Korea
Seoul,KR,2017-05-29,12:00:00,1496034000,21.1,14.9,28.8,18.4,231.0,0.0,0.0,South Korea
Seoul,KR,2017-05-30,12:00:00,1496120400,21.7,16.1,28.4,17.2,233.0,0.0,0.0,South Korea
Seoul,KR,2017-05-31,12:00:00,1496206800,21.9,16.7,28.7,19.4,258.0,0.0,0.0,South Korea
Seoul,KR,2017-06-01,12:00:00,1496293200,22.1,17.9,26.7,25.3,301.0,1.4,0.0,South Korea
Seoul,KR,2017-06-02,12:00:00,1496379600,19.9,13.5,25.8,20.5,305.0,0.2,0.0,South Korea
Seoul,KR,2017-06-03,12:00:00,1496466000,20.3,15.6,26.0,25.7,289.0,0.0,0.0,South Korea
Seoul,KR,2017-06-04,12:00:00,1496552400,20.2,13.0,27.3,24.9,290.0,0.3,0.0,South Korea
Seoul,KR,2017-06-05,12:00:00,1496638800,22.3,14.2,29.5,15.8,341.0,0.0,0.0,South Korea
Seoul,KR,2017-06-06,12:00:00,1496725200,20.4,15.9,24.0,21.7,116.0,3.1,0.0,South Korea
Seoul,KR,2017-06-07,12:00:00,1496811600,18.5,16.0,21.2,20.9,243.0,8.1,0.0,South Korea
Seoul,KR,2017-06-08,12:00:00,1496898000,18.7,13.8,23.9,21.8,253.0,0.0,0.0,South Korea
Seoul,KR,2017-06-09,12:00:00,1496984400,19.6,15.0,25.2,29.1,228.0,0.2,0.0,South Korea
Seoul,KR,2017-06-10,12:00:00,1497070800,20.7,16.3,26.9,14.5,285.0,0.1,0.0,South Korea
Seoul,KR,2017-06-11,12:00:00,1497157200,21.5,14.3,28.5,19.4,338.0,0.0,0.0,South Korea
Seoul,KR,2017-06-12,12:00:00,1497243600,21.3,16.0,27.7,15.6,92.0,0.0,0.0,South Korea
Seoul,KR,2017-06-13,12:00:00,1497330000,20.3,16.8,24.5,21.6,238.0,1.3,0.0,South Korea
Seoul,KR,2017-06-14,12:00:00,1497416400,20.1,16.1,25.5,21.7,254.0,0.0,0.0,South Korea
Seoul,KR,2017-06-15,12:00:00,1497502800,21.3,16.1,27.0,21.5,243.0,0.0,0.0,South Korea
