city,country_code,date,time,timestamp,temp,temp_min,temp_max,wind_speed,wind_deg,precipitation,snow,country
Jakarta,ID,2005-10-22,12:00:00,1129957200,25.5,23.8,28.5,7.3,126.0,6.6,0.0,Indonesia
Jakarta,ID,2005-10-23,12:00:00,1130043600,25.5,23.6,28.1,11.2,317.0,5.1,0.0,Indonesia
Jakarta,ID,2005-10-24,12:00:00,1130130000,26.1,23.5,29.8,14.0,100.0,6.1,0.0,Indonesia
Jakarta,ID,2005-10-25,12:00:00,1130216400,25.9,23.7,29.1,10.4,90.0,8.8,0.0,Indonesia
Jakarta,ID,2005-10-26,12:00:00,1130302800,26.3,23.1,30.2,10.1,258.0,2.1,0.0,Indonesia
Jakarta,ID,2005-10-27,12:00:00,1130389200,26.5,23.7,30.2,8.2,151.0,15.5,0.0,Indonesia
Jakarta,ID,2005-10-28,12:00:00,1130475600,26.2,23.7,29.7,10.2,103.0,6.9,0.0,Indonesia
Jakarta,ID,2005-10-29,12:00:00,1130562000,26.5,23.5,30.0,8.0,185.0,1.7,0.0,Indonesia
Jakarta,ID,2005-10-30,12:00:00,1130648400,26.8,23.5,30.6,8.1,143.0,0.9,0.0,Indonesia
Jakarta,ID,2005-10-31,12:00:00,1130734800,26.2,24.0,29.4,12.8,283.0,11.6,0.0,Indonesia
Jakarta,ID,2005-11-01,12:00:00,1130821200,26.1,23.7,29.7,10.4,311.0,6.1,0.0,Indonesia
Jakarta,ID,2005-11-02,12:00:00,1130907600,26.1,23.1,29.7,7.3,252.0,5.5,0.0,Indonesia
Jakarta,ID,2005-11-03,12:00:00,1130994000,25.7,23.5,28.9,11.6,35.0,5.5,0.0,Indonesia
Jakarta,ID,2005-11-04,12:00:00,1131080400,26.4,23.7,30.5,7.8,203.0,4.6,0.0,Indonesia
Jakarta,ID,2005-11-05,12:00:00,1131166800,26.9,23.4,30.5,9.4,98.0,0.6,0.0,Indonesia
Jakarta,ID,2005-11-06,12:00:00,1131253200,27.1,23.7,30.8,7.9,33.0,0.6,0.0,Indonesia
Jakarta,ID,2005-11-07,12:00:00,1131339600,26.9,23.8,30.1,9.4,181.0,2.1,0.0,Indonesia
Jakarta,ID,2005-11-08,12:00:00,1131426000,26.5,23.4,30.7,9.7,136.0,4.0,0.0,Indonesia
Jakarta,ID,2005-11-09,12:00:00,1131512400,26.3,23.5,29.8,10.8,314.0,3.1,0.0,Indonesia
Jakarta,ID,2005-11-10,12:00:00,1131598800,26.5,23.3,30.3,8.3,257.0,3.5,0.0,Indonesia
Jakarta,ID,2005-11-11,12:00:00,1131685200,26.6,23.7,31.0,11.5,246.0,10.7,0.0,Indonesia
Jakarta,ID,2005-11-12,12:00:00,1131771600,27.1,23.2,31.2,8.8,193.0,0.1,0.0,Indonesia
Jakarta,ID,2005-11-13,12:00:00,1131858000,26.5,24.0,29.6,8.6,169.0,3.0,0.0,Indonesia
Jakarta,ID,2005-11-14,12:00:00,1131944400,26.7,23.3,30.4,8.0,220.0,1.7,0.0,Indonesia
Jakarta,ID,2005-11-15,12:00:00,1132030800,26.8,24.0,30.7,9.4,96.0,1.6,0.0,Indonesia
Jakarta,ID,2005-11-16,12:00:00,1132117200,27.3,23.7,31.0,7.4,67.0,0.0,0.0,Indonesia
Jakarta,ID,2005-11-17,12:00:00,1132203600,27.0,23.7,30.7,11.2,330.0,0.7,0.0,Indonesia
Jakarta,ID,2005-11-18,12:00:00,1132290000,27.0,23.8,30.9,8.1,347.0,0.8,0.0,Indonesia
Jakarta,ID,2005-11-19,12:00:00,1132376400,26.4,24.1,29.5,11.9,297.0,6.5,0.0,Indonesia
Jakarta,ID,2005-11-20,12:00:00,1132462800,25.9,23.9,29.0,12.4,91.0,31.5,0.0,Indonesia
Jakarta,ID,2005-11-21,12:00:00,1132549200,26.1,23.8,30.0,11.6,229.0,2.0,0.0,Indonesia
Jakarta,ID,2005-11-22,12:00:00,1132635600,26.6,23.9,31.3,9.2,239.0,0.0,0.0,Indonesia
Jakarta,ID,2005-11-23,12:00:00,1132722000,27.2,22.8,31.3,10.4,44.0,0.0,0.0,Indonesia
Jakarta,ID,2005-11-24,12:00:00,1132808400,26.4,24.7,28.7,7.6,95.0,5.6,0.0,Indonesia
Jakarta,ID,2005-11-25,12:00:00,1132894800,25.0,23.4,27.7,8.9,120.0,12.9,0.0,Indonesia
Jakarta,ID,2005-11-26,12:00:00,1132981200,24.2,23.3,25.3,7.9,127.0,17.6,0.0,Indonesia
Jakarta,ID,2005-11-27,12:00:00,1133067600,24.9,23.3,27.5,8.9,109.0,16.6,0.0,Indonesia
Jakarta,ID,2005-11-28,12:00:00,1133154000,25.0,23.0,28.0,7.6,232.0,13.1,0.0,Indonesia
Jakarta,ID,2005-11-29,12:00:00,1133240400,25.3,23.3,27.9,12.2,276.0,7.0,0.0,Indonesia
Jakarta,ID,2005-11-30,12:00:00,1133326800,25.6,23.2,28.6,17.3,243.0,1.6,0.0,Indonesia
Jakarta,ID,2005-12-01,12:00:00,1133413200,25.6,23.3,29.2,14.4,259.0,10.0,0.0,Indonesia
Jakarta,ID,2005-12-02,12:00:00,1133499600,26.2,24.0,29.7,17.3,243.0,2.6,0.0,Indonesia
Jakarta,ID,2005-12-03,12:00:00,1133586000,26.5,23.5,30.4,12.8,242.0,0.2,0.0,Indonesia
Jakarta,ID,2005-12-04,12:00:00,1133672400,26.5,23.0,30.3,9.0,246.0,0.2,0.0,Indonesia
Jakarta,ID,2005-12-05,12:00:00,1133758800,26.9,23.1,30.8,10.5,239.0,0.0,0.0,Indonesia
Jakarta,ID,2005-12-06,12:00:00,1133845200,26.8,22.8,30.6,8.7,224.0,0.2,0.0,Indonesia
Jakarta,ID,2005-12-07,12:00:00,1133931600,26.6,23.5,30.2,8.3,108.0,2.4,0.0,Indonesia
Jakarta,ID,2005-12-08,12:00:00,1134018000,26.7,24.0,30.0,9.1,231.0,4.2,0.0,Indonesia
Jakarta,ID,2005-12-09,12:00:00,1134104400,26.6,23.7,30.4,6.9,237.0,4.2,0.0,Indonesia
Jakarta,ID,2005-12-10,12:00:00,1134190800,26.2,23.7,29.5,7.9,241.0,5.6,0.0,Indonesia
Jakarta,ID,2005-12-11,12:00:00,1134277200,26.2,23.7,30.9,9.0,229.0,20.7,0.0,Indonesia
Jakarta,ID,2005-12-12,12:00:00,1134363600,26.0,23.6,29.9,11.1,233.0,9.2,0.0,Indonesia
Jakarta,ID,2005-12-13,12:00:00,1134450000,26.4,23.5,30.3,20.9,244.0,5.1,0.0,Indonesia
Jakarta,ID,2005-12-14,12:00:00,1134536400,26.6,24.0,30.0,14.8,248.0,0.2,0.0,Indonesia
Jakarta,ID,2005-12-15,12:00:00,1134622800,25.5,24.2,27.4,7.1,232.0,8.2,0.0,Indonesia
Jakarta,ID,2005-12-16,12:00:00,1134709200,25.7,24.0,28.8,14.8,255.0,6.4,0.0,Indonesia
Jakarta,ID,2005-12-17,12:00:00,1134795600,25.3,23.6,27.6,19.1,251.0,3.8,0.0,Indonesia
Jakarta,ID,2005-12-18,12:00:00,1134882000,25.1,23.6,27.9,15.9,252.0,9.7,0.0,Indonesia
Jakarta,ID,2005-12-19,12:00:00,1134968400,25.8,24.0,28.3,15.2,252.0,6.4,0.0,Indonesia
Jakarta,ID,2005-12-20,12:00:00,1135054800,26.1,24.2,28.5,18.1,245.0,1.3,0.0,Indonesia
Jakarta,ID,2005-12-21,12:00:00,1135141200,26.0,24.5,28.4,16.3,241.0,2.3,0.0,Indonesia
Jakarta,ID,2005-12-22,12:00:00,1135227600,26.4,24.4,28.9,18.3,246.0,4.7,0.0,Indonesia
Jakarta,ID,2005-12-23,12:00:00,1135314000,26.6,24.0,29.6,13.0,248.0,0.6,0.0,Indonesia
Jakarta,ID,2005-12-24,12:00:00,1135400400,26.5,24.0,30.3,6.6,195.0,4.5,0.0,Indonesia
Jakarta,ID,2005-12-25,12:00:00,1135486800,26.0,22.8,30.5,8.6,212.0,4.4,0.0,Indonesia
Jakarta,ID,2005-12-26,12:00:00,1135573200,26.0,23.6,29.4,7.2,229.0,17.7,0.0,Indonesia
